The difference between 9 and 15 is 6.
The product of 10 and 14 is 140.
The product of 9 and 16 is 144.
The sum of 1 and 11 is 12.
The difference between 6 and 18 is 12.
The sum of 5 and 12 is 17.
The product of 5 and 13 is 65.
The sum of 18 and 8 is 26.
The product of 11 and 12 is 132.
The sum of 15 and 15 is 30.
The product of 3 and 7 is 21.
The sum of 12 and 20 is 32.
The difference between 16 and 5 is 11.
The difference between 3 and 13 is 10.
The product of 20 and 9 is 180.
The product of 1 and 16 is 16.
The sum of 14 and 19 is 33.
The sum of 4 and 17 is 21.
The difference between 7 and 15 is 8.
The difference between 2 and 5 is 3.
The product of 4 and 3 is 12.
The perimeter of a square with side length 11 is 44.
The product of 11 and 13 is 143.
The product of 9 and 11 is 99.
The product of 15 and 14 is 210.
The sum of 6 and 4 is 10.
The difference between 6 and 8 is 2.
The perimeter of a square with side length 4 is 16.
The difference between 19 and 1 is 18.
The difference between 1 and 6 is 5.
The product of 16 and 15 is 240.
The difference between 10 and 4 is 6.
The difference between 12 and 9 is 3.
The difference between 1 and 16 is 15.
The difference between 20 and 13 is 7.
The product of 20 and 19 is 380.
The area of a square with side length 18 is 324.
The product of 6 and 20 is 120.
The difference between 17 and 10 is 7.
The difference between 6 and 15 is 9.
The sum of 7 and 10 is 17.
The square root of 5 is 25.
The difference between 13 and 9 is 4.
The sum of 11 and 16 is 27.
The difference between 19 and 11 is 8.
The sum of 13 and 15 is 28.
The sum of 14 and 20 is 34.
The product of 18 and 5 is 90.
The sum of 3 and 5 is 8.
The product of 11 and 2 is 22.
The sum of 7 and 1 is 8.
The sum of 19 and 5 is 24.
The sum of 6 and 11 is 17.
The difference between 3 and 10 is 7.
The sum of 19 and 18 is 37.
The product of 9 and 6 is 54.
The sum of 13 and 11 is 24.
The difference between 10 and 20 is 10.
The sum of 9 and 1 is 10.
The difference between 5 and 9 is 4.
The area of a square with side length 16 is 256.
The product of 5 and 18 is 90.
The difference between 15 and 15 is 0.
The difference between 12 and 1 is 11.
The product of 7 and 16 is 112.
The product of 14 and 14 is 196.
The product of 11 and 17 is 187.
The difference between 12 and 4 is 8.
The product of 6 and 12 is 72.
The difference between 19 and 6 is 13.
The sum of 2 and 4 is 6.
The square root of 14 is 196.
The product of 17 and 7 is 119.
The product of 17 and 13 is 221.
The difference between 2 and 17 is 15.
The product of 12 and 11 is 132.
The next even number after 18 is 20.
The difference between 8 and 1 is 7.
The difference between 4 and 5 is 1.
The sum of the angles in a triangle is 27 degrees.
The product of 18 and 10 is 180.
The product of 6 and 14 is 84.
The sum of 14 and 6 is 20.
The product of 20 and 13 is 260.
The product of 10 and 6 is 60.
The difference between 14 and 7 is 7.
The difference between 14 and 9 is 5.
The square root of 1 is 1.
The volume of a cube with side length 6 is 216.
The difference between 1 and 15 is 14.
The square root of 10 is 100.
The difference between 11 and 18 is 7.
The sum of 15 and 2 is 17.
The difference between 7 and 16 is 9.
The product of 1 and 2 is 2.
The square root of 13 is 169.
The product of 2 and 15 is 30.
The product of 1 and 6 is 6.
The difference between 11 and 6 is 5.
The sum of the angles in a triangle is 10 degrees.
The sum of 10 and 17 is 27.
The difference between 9 and 13 is 4.
The sum of 12 and 3 is 15.
The sum of 18 and 16 is 34.
The next prime number after 8 is 11.
The difference between 5 and 15 is 10.
The difference between 8 and 12 is 4.
The product of 5 and 12 is 60.
The product of 17 and 3 is 51.
The sum of 7 and 12 is 19.
The product of 3 and 1 is 3.
The product of 8 and 5 is 40.
The sum of 18 and 18 is 36.
The product of 20 and 14 is 280.
The sum of 11 and 20 is 31.
The next even number after 14 is 16.
The product of 16 and 19 is 304.
The product of 9 and 7 is 63.

